days_since_2011,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt
15,1,2011,1,11,0,0,0,1,0.24,0.2273,0.44,0.2537,93
15,1,2011,1,12,0,0,0,1,0.24,0.2121,0.41,0.2836,104
15,1,2011,1,13,0,0,0,1,0.26,0.2273,0.35,0.2985,118
15,1,2011,1,14,0,0,0,1,0.28,0.2727,0.36,0.2537,91
15,1,2011,1,15,0,0,0,1,0.26,0.2424,0.38,0.2537,113
15,1,2011,1,16,0,0,0,1,0.24,0.2273,0.38,0.2239,99
15,1,2011,1,17,0,0,0,1,0.22,0.2121,0.37,0.2537,105
15,1,2011,1,18,0,0,0,1,0.2,0.2121,0.4,0.1642,67
15,1,2011,1,19,0,0,0,1,0.18,0.197,0.47,0.1343,61
15,1,2011,1,20,0,0,0,1,0.18,0.197,0.47,0.1642,57
15,1,2011,1,21,0,0,0,1,0.18,0.197,0.51,0.1642,28
15,1,2011,1,22,0,0,0,2,0.2,0.2121,0.49,0.1343,21
15,1,2011,1,23,0,0,0,2,0.2,0.2273,0.4,0.1045,18
16,1,2011,1,0,1,1,0,2,0.2,0.197,0.47,0.2239,17
16,1,2011,1,1,1,1,0,2,0.2,0.197,0.44,0.194,16
16,1,2011,1,2,1,1,0,2,0.18,0.1667,0.43,0.2537,8
16,1,2011,1,3,1,1,0,2,0.18,0.1818,0.43,0.194,2
16,1,2011,1,4,1,1,0,2,0.18,0.197,0.43,0.1343,3
16,1,2011,1,5,1,1,0,2,0.18,0.197,0.43,0.1642,1
16,1,2011,1,6,1,1,0,2,0.18,0.1818,0.43,0.194,5
16,1,2011,1,7,1,1,0,2,0.16,0.1818,0.5,0.1343,13
16,1,2011,1,8,1,1,0,2,0.16,0.1515,0.47,0.2239,33
16,1,2011,1,9,1,1,0,2,0.16,0.1515,0.47,0.2239,47
16,1,2011,1,10,1,1,0,2,0.16,0.1515,0.5,0.2537,57
16,1,2011,1,11,1,1,0,2,0.16,0.1515,0.55,0.194,64
16,1,2011,1,12,1,1,0,2,0.18,0.197,0.47,0.1343,80
16,1,2011,1,13,1,1,0,2,0.18,0.197,0.47,0.1343,93
16,1,2011,1,14,1,1,0,2,0.18,0.2121,0.43,0.1045,86
16,1,2011,1,15,1,1,0,2,0.2,0.2121,0.47,0.1642,93
16,1,2011,1,16,1,1,0,2,0.2,0.2121,0.47,0.1642,82
16,1,2011,1,17,1,1,0,1,0.2,0.197,0.51,0.194,71
16,1,2011,1,18,1,1,0,2,0.18,0.1667,0.55,0.2537,92
16,1,2011,1,19,1,1,0,3,0.18,0.1818,0.59,0.194,60
16,1,2011,1,20,1,1,0,3,0.16,0.1515,0.8,0.194,33
16,1,2011,1,21,1,1,0,3,0.16,0.1515,0.8,0.194,27
16,1,2011,1,22,1,1,0,3,0.14,0.1212,0.93,0.2537,13
16,1,2011,1,23,1,1,0,3,0.16,0.1364,0.86,0.2836,4
17,1,2011,1,12,0,2,1,2,0.2,0.1818,0.86,0.3284,3
17,1,2011,1,13,0,2,1,2,0.2,0.197,0.86,0.2239,22
17,1,2011,1,14,0,2,1,2,0.22,0.2273,0.8,0.1642,28
17,1,2011,1,15,0,2,1,2,0.22,0.2273,0.87,0.1642,35
17,1,2011,1,16,0,2,1,2,0.22,0.2273,0.87,0.194,61
17,1,2011,1,17,0,2,1,2,0.22,0.2273,0.82,0.194,125
17,1,2011,1,18,0,2,1,2,0.22,0.2273,0.8,0.1642,133
17,1,2011,1,19,0,2,1,2,0.22,0.2273,0.8,0.1343,99
17,1,2011,1,20,0,2,1,2,0.22,0.2727,0.87,0.0,83
17,1,2011,1,21,0,2,1,2,0.22,0.2424,0.93,0.1045,41
17,1,2011,1,22,0,2,1,2,0.22,0.2576,0.93,0.0896,33
17,1,2011,1,23,0,2,1,2,0.22,0.2727,0.93,0.0,20
18,1,2011,1,0,0,3,1,2,0.22,0.2727,0.93,0.0,3
18,1,2011,1,1,0,3,1,3,0.22,0.2273,0.93,0.1343,7
18,1,2011,1,2,0,3,1,3,0.22,0.2273,0.93,0.1343,3
18,1,2011,1,4,0,3,1,3,0.22,0.2273,0.93,0.1343,2
18,1,2011,1,5,0,3,1,2,0.22,0.2576,0.93,0.0896,7
18,1,2011,1,6,0,3,1,2,0.22,0.2576,0.93,0.0896,32
18,1,2011,1,7,0,3,1,2,0.24,0.2576,0.92,0.1045,90
18,1,2011,1,8,0,3,1,2,0.24,0.2576,0.93,0.1045,197
18,1,2011,1,9,0,3,1,2,0.24,0.2576,0.93,0.1045,109
18,1,2011,1,10,0,3,1,2,0.26,0.2727,0.93,0.1343,47
18,1,2011,1,11,0,3,1,2,0.28,0.303,0.87,0.0896,52
18,1,2011,1,12,0,3,1,2,0.3,0.3182,0.81,0.0896,70
18,1,2011,1,13,0,3,1,1,0.4,0.4091,0.62,0.2836,78
18,1,2011,1,14,0,3,1,1,0.4,0.4091,0.58,0.2537,75
18,1,2011,1,15,0,3,1,1,0.4,0.4091,0.54,0.2836,82
18,1,2011,1,16,0,3,1,1,0.38,0.3939,0.58,0.3881,104
18,1,2011,1,17,0,3,1,1,0.36,0.3333,0.57,0.3284,197
18,1,2011,1,18,0,3,1,1,0.34,0.3182,0.61,0.2836,161
18,1,2011,1,19,0,3,1,1,0.32,0.2879,0.57,0.4179,112
18,1,2011,1,20,0,3,1,1,0.32,0.303,0.49,0.2985,76
18,1,2011,1,21,0,3,1,1,0.32,0.2879,0.49,0.4179,59
18,1,2011,1,22,0,3,1,1,0.3,0.303,0.52,0.1642,59
18,1,2011,1,23,0,3,1,1,0.3,0.2727,0.52,0.4627,28
19,1,2011,1,0,0,4,1,1,0.26,0.2273,0.56,0.3881,13
19,1,2011,1,1,0,4,1,1,0.26,0.2727,0.56,0.0,5
19,1,2011,1,2,0,4,1,1,0.26,0.2727,0.56,0.0,2
19,1,2011,1,3,0,4,1,1,0.26,0.2576,0.56,0.1642,1
19,1,2011,1,4,0,4,1,1,0.26,0.2576,0.56,0.1642,1
19,1,2011,1,5,0,4,1,1,0.24,0.2273,0.6,0.2239,6
19,1,2011,1,6,0,4,1,1,0.22,0.2121,0.6,0.2239,35
19,1,2011,1,7,0,4,1,1,0.22,0.2121,0.55,0.2239,101
19,1,2011,1,8,0,4,1,1,0.22,0.2121,0.55,0.2836,249
19,1,2011,1,9,0,4,1,2,0.24,0.2273,0.52,0.2239,143
19,1,2011,1,10,0,4,1,1,0.26,0.2273,0.48,0.2985,57
19,1,2011,1,11,0,4,1,2,0.28,0.2727,0.45,0.1642,68
19,1,2011,1,12,0,4,1,2,0.3,0.3333,0.42,0.0,84
19,1,2011,1,13,0,4,1,2,0.28,0.2879,0.45,0.1045,98
19,1,2011,1,14,0,4,1,2,0.3,0.303,0.45,0.1343,81
19,1,2011,1,15,0,4,1,2,0.32,0.3182,0.45,0.194,70
19,1,2011,1,16,0,4,1,2,0.3,0.303,0.49,0.1343,91
19,1,2011,1,17,0,4,1,2,0.3,0.3182,0.49,0.1045,215
19,1,2011,1,18,0,4,1,2,0.26,0.2576,0.56,0.194,185
19,1,2011,1,19,0,4,1,1,0.26,0.2273,0.56,0.3284,152
19,1,2011,1,20,0,4,1,2,0.26,0.2424,0.6,0.2836,126
19,1,2011,1,21,0,4,1,2,0.24,0.2273,0.6,0.2537,57
19,1,2011,1,22,0,4,1,2,0.24,0.2121,0.65,0.2836,56
19,1,2011,1,23,0,4,1,2,0.24,0.2121,0.65,0.3284,31
20,1,2011,1,0,0,5,1,2,0.24,0.2273,0.7,0.2537,21
20,1,2011,1,1,0,5,1,2,0.24,0.2273,0.7,0.2537,6
20,1,2011,1,2,0,5,1,3,0.24,0.2424,0.75,0.1642,2
20,1,2011,1,3,0,5,1,3,0.22,0.2121,0.8,0.2985,1
20,1,2011,1,4,0,5,1,2,0.22,0.2576,0.87,0.0896,1
20,1,2011,1,5,0,5,1,1,0.24,0.197,0.6,0.4179,5
20,1,2011,1,6,0,5,1,1,0.22,0.2121,0.55,0.2537,27
20,1,2011,1,7,0,5,1,1,0.2,0.1818,0.51,0.2836,68
20,1,2011,1,8,0,5,1,1,0.2,0.1818,0.47,0.3284,217
20,1,2011,1,9,0,5,1,1,0.2,0.1818,0.51,0.3582,166
20,1,2011,1,10,0,5,1,1,0.2,0.1667,0.47,0.4627,63
20,1,2011,1,11,0,5,1,1,0.22,0.1818,0.41,0.4627,59
20,1,2011,1,12,0,5,1,1,0.22,0.1818,0.27,0.5821,78
20,1,2011,1,13,0,5,1,1,0.2,0.1515,0.21,0.5821,73
20,1,2011,1,14,0,5,1,1,0.2,0.1515,0.25,0.5224,62
20,1,2011,1,15,0,5,1,1,0.16,0.1212,0.26,0.4478,65
20,1,2011,1,16,0,5,1,1,0.16,0.1364,0.26,0.3582,97
20,1,2011,1,17,0,5,1,1,0.14,0.1212,0.28,0.3582,161
20,1,2011,1,18,0,5,1,1,0.12,0.1212,0.3,0.2537,120
20,1,2011,1,19,0,5,1,1,0.12,0.1061,0.3,0.3284,96
20,1,2011,1,20,0,5,1,1,0.1,0.0758,0.33,0.4179,53
20,1,2011,1,21,0,5,1,1,0.08,0.0758,0.38,0.2836,41
20,1,2011,1,22,0,5,1,1,0.06,0.0303,0.41,0.3881,34
20,1,2011,1,23,0,5,1,1,0.06,0.0455,0.38,0.3284,27
21,1,2011,1,0,0,6,0,1,0.04,0.0303,0.45,0.2537,13
21,1,2011,1,1,0,6,0,2,0.04,0.0,0.41,0.3881,12
21,1,2011,1,2,0,6,0,2,0.04,0.0303,0.41,0.2537,11
21,1,2011,1,3,0,6,0,2,0.04,0.0303,0.41,0.2836,7
21,1,2011,1,4,0,6,0,2,0.02,0.0152,0.48,0.2985,3
21,1,2011,1,6,0,6,0,2,0.02,0.0303,0.44,0.2239,2
21,1,2011,1,7,0,6,0,1,0.02,0.0152,0.44,0.2836,8
21,1,2011,1,8,0,6,0,1,0.02,0.0,0.44,0.3284,27
21,1,2011,1,9,0,6,0,1,0.04,0.0303,0.41,0.2537,40
21,1,2011,1,10,0,6,0,2,0.04,0.0606,0.41,0.1642,53
21,1,2011,1,11,0,6,0,2,0.06,0.0758,0.38,0.1343,63
21,1,2011,1,12,0,6,0,2,0.06,0.1061,0.38,0.1045,70
21,1,2011,1,13,0,6,0,1,0.08,0.1667,0.35,0.0,84
21,1,2011,1,14,0,6,0,1,0.1,0.1364,0.33,0.1045,75
21,1,2011,1,15,0,6,0,1,0.12,0.1515,0.28,0.0,103
21,1,2011,1,16,0,6,0,1,0.12,0.1364,0.28,0.194,83
21,1,2011,1,17,0,6,0,1,0.12,0.197,0.28,0.0,67
21,1,2011,1,18,0,6,0,1,0.08,0.0909,0.35,0.194,54
21,1,2011,1,19,0,6,0,1,0.08,0.1061,0.35,0.1343,59
21,1,2011,1,20,0,6,0,1,0.06,0.0758,0.45,0.1642,45
21,1,2011,1,21,0,6,0,1,0.06,0.1061,0.41,0.0896,39
21,1,2011,1,22,0,6,0,1,0.06,0.1515,0.49,0.0,30
21,1,2011,1,23,0,6,0,1,0.04,0.0758,0.57,0.1045,33
22,1,2011,1,0,0,0,0,1,0.04,0.0758,0.57,0.1045,22
22,1,2011,1,1,0,0,0,1,0.04,0.0758,0.57,0.1045,13
22,1,2011,1,2,0,0,0,1,0.02,0.0606,0.62,0.1343,18
22,1,2011,1,3,0,0,0,1,0.02,0.0606,0.62,0.1343,5
22,1,2011,1,5,0,0,0,2,0.04,0.0758,0.57,0.1045,3
22,1,2011,1,6,0,0,0,2,0.04,0.0758,0.57,0.1045,1
22,1,2011,1,7,0,0,0,1,0.08,0.1061,0.58,0.1642,2
22,1,2011,1,8,0,0,0,1,0.06,0.0758,0.62,0.1642,19
22,1,2011,1,9,0,0,0,1,0.1,0.0758,0.54,0.3582,28
22,1,2011,1,10,0,0,0,1,0.14,0.1061,0.46,0.3881,58
22,1,2011,1,11,0,0,0,1,0.14,0.1364,0.43,0.2239,99
22,1,2011,1,12,0,0,0,1,0.16,0.1212,0.37,0.4627,116
22,1,2011,1,13,0,0,0,1,0.14,0.1061,0.33,0.3881,87
22,1,2011,1,14,0,0,0,1,0.16,0.1364,0.28,0.3582,110
22,1,2011,1,15,0,0,0,1,0.16,0.1364,0.28,0.3582,77
22,1,2011,1,16,0,0,0,1,0.16,0.1364,0.26,0.3284,65
22,1,2011,1,17,0,0,0,1,0.14,0.1061,0.26,0.3881,55
22,1,2011,1,18,0,0,0,1,0.12,0.1212,0.3,0.2537,49
22,1,2011,1,19,0,0,0,1,0.12,0.1212,0.3,0.2836,50
22,1,2011,1,20,0,0,0,1,0.1,0.1061,0.36,0.2537,35
22,1,2011,1,21,0,0,0,1,0.1,0.1061,0.36,0.194,25
22,1,2011,1,22,0,0,0,1,0.08,0.0909,0.38,0.194,28
22,1,2011,1,23,0,0,0,1,0.06,0.0606,0.41,0.2239,21
23,1,2011,1,0,0,1,1,1,0.06,0.0606,0.41,0.194,7
23,1,2011,1,1,0,1,1,1,0.04,0.0455,0.45,0.194,1
23,1,2011,1,3,0,1,1,1,0.04,0.0303,0.45,0.2537,1
23,1,2011,1,4,0,1,1,1,0.02,0.0606,0.48,0.1343,1
23,1,2011,1,5,0,1,1,1,0.02,0.0606,0.48,0.1343,5
23,1,2011,1,6,0,1,1,1,0.02,0.0758,0.48,0.0896,15
23,1,2011,1,7,0,1,1,1,0.02,0.1212,0.48,0.0,84
23,1,2011,1,8,0,1,1,1,0.04,0.1364,0.49,0.0,177
23,1,2011,1,9,0,1,1,1,0.06,0.1515,0.41,0.0,102
23,1,2011,1,10,0,1,1,1,0.1,0.1364,0.42,0.0,40
23,1,2011,1,11,0,1,1,1,0.1,0.1212,0.46,0.1343,46
23,1,2011,1,12,0,1,1,2,0.12,0.1364,0.42,0.194,63
23,1,2011,1,13,0,1,1,2,0.14,0.1364,0.43,0.2239,60
23,1,2011,1,14,0,1,1,2,0.14,0.1364,0.46,0.2239,45
23,1,2011,1,15,0,1,1,1,0.16,0.1667,0.4,0.1642,57
23,1,2011,1,16,0,1,1,1,0.16,0.1515,0.47,0.2537,70
23,1,2011,1,17,0,1,1,1,0.14,0.1212,0.5,0.2537,184
23,1,2011,1,18,0,1,1,1,0.14,0.1364,0.59,0.194,153
23,1,2011,1,19,0,1,1,1,0.14,0.1515,0.54,0.1642,106
23,1,2011,1,20,0,1,1,1,0.14,0.1364,0.59,0.194,81
23,1,2011,1,21,0,1,1,1,0.14,0.1515,0.63,0.1642,59
23,1,2011,1,22,0,1,1,2,0.14,0.1364,0.63,0.2239,35
23,1,2011,1,23,0,1,1,2,0.16,0.1515,0.64,0.2537,24
24,1,2011,1,0,0,2,1,2,0.16,0.1364,0.69,0.2836,9
24,1,2011,1,1,0,2,1,2,0.16,0.1667,0.69,0.1642,5
24,1,2011,1,2,0,2,1,1,0.16,0.1515,0.69,0.2239,2
24,1,2011,1,4,0,2,1,1,0.14,0.1667,0.74,0.1045,1
24,1,2011,1,5,0,2,1,1,0.14,0.1364,0.74,0.2239,9
24,1,2011,1,6,0,2,1,1,0.16,0.1818,0.74,0.1045,36
24,1,2011,1,7,0,2,1,1,0.16,0.1515,0.74,0.2239,108
24,1,2011,1,8,0,2,1,2,0.16,0.1818,0.74,0.1343,238
24,1,2011,1,9,0,2,1,2,0.2,0.2273,0.64,0.0896,144
24,1,2011,1,10,0,2,1,2,0.22,0.2424,0.6,0.1045,55
24,1,2011,1,11,0,2,1,2,0.24,0.2424,0.6,0.1343,61
24,1,2011,1,12,0,2,1,2,0.26,0.2879,0.56,0.0896,106
24,1,2011,1,13,0,2,1,2,0.26,0.2727,0.56,0.1343,93
24,1,2011,1,14,0,2,1,2,0.3,0.3333,0.45,0.0,68
24,1,2011,1,15,0,2,1,2,0.32,0.3485,0.42,0.0,84
24,1,2011,1,16,0,2,1,2,0.32,0.3485,0.42,0.0,116
24,1,2011,1,17,0,2,1,1,0.3,0.3333,0.45,0.0,222
24,1,2011,1,18,0,2,1,2,0.3,0.3182,0.49,0.0896,225
24,1,2011,1,19,0,2,1,2,0.26,0.2576,0.65,0.1642,146
24,1,2011,1,20,0,2,1,1,0.24,0.2273,0.65,0.194,119
24,1,2011,1,21,0,2,1,1,0.24,0.2273,0.65,0.194,45
24,1,2011,1,22,0,2,1,1,0.22,0.2273,0.64,0.1642,53
24,1,2011,1,23,0,2,1,2,0.22,0.2273,0.64,0.1642,40
25,1,2011,1,0,0,3,1,2,0.22,0.2273,0.69,0.1343,17
25,1,2011,1,1,0,3,1,2,0.24,0.2424,0.65,0.1343,5
25,1,2011,1,2,0,3,1,3,0.22,0.2273,0.69,0.194,10
25,1,2011,1,5,0,3,1,3,0.2,0.1818,0.86,0.2836,1
25,1,2011,1,6,0,3,1,3,0.2,0.1818,0.86,0.2836,8
25,1,2011,1,7,0,3,1,3,0.22,0.2121,0.87,0.2985,30
25,1,2011,1,8,0,3,1,3,0.22,0.2121,0.87,0.2985,72
25,1,2011,1,9,0,3,1,3,0.22,0.2121,0.87,0.2985,58
25,1,2011,1,10,0,3,1,3,0.22,0.2121,0.93,0.2836,28
25,1,2011,1,11,0,3,1,3,0.22,0.197,0.93,0.3284,41
25,1,2011,1,12,0,3,1,3,0.22,0.197,0.93,0.3284,48
25,1,2011,1,13,0,3,1,3,0.22,0.197,0.93,0.3284,47
25,1,2011,1,14,0,3,1,3,0.22,0.197,0.93,0.3582,36
25,1,2011,1,15,0,3,1,3,0.22,0.1818,0.93,0.4627,43
25,1,2011,1,16,0,3,1,4,0.22,0.197,0.93,0.3284,36
25,1,2011,1,17,0,3,1,3,0.2,0.1818,0.93,0.3582,26
26,1,2011,1,16,0,4,1,1,0.22,0.2273,0.55,0.194,24
26,1,2011,1,17,0,4,1,1,0.22,0.2424,0.55,0.1045,84
26,1,2011,1,18,0,4,1,1,0.2,0.2273,0.69,0.0896,104
26,1,2011,1,19,0,4,1,1,0.2,0.2273,0.69,0.0896,79
26,1,2011,1,20,0,4,1,1,0.18,0.2121,0.74,0.0896,59
26,1,2011,1,21,0,4,1,1,0.18,0.2121,0.74,0.0896,38
26,1,2011,1,22,0,4,1,1,0.18,0.2121,0.74,0.0896,27
26,1,2011,1,23,0,4,1,1,0.18,0.197,0.8,0.1642,16
27,1,2011,1,0,0,5,1,2,0.2,0.2121,0.75,0.1343,9
27,1,2011,1,1,0,5,1,2,0.2,0.2121,0.75,0.1343,3
27,1,2011,1,2,0,5,1,2,0.2,0.2121,0.75,0.1642,2
27,1,2011,1,3,0,5,1,2,0.2,0.2273,0.75,0.1045,1
27,1,2011,1,5,0,5,1,2,0.18,0.2121,0.8,0.1045,4
27,1,2011,1,6,0,5,1,2,0.18,0.197,0.8,0.1343,16
27,1,2011,1,7,0,5,1,2,0.16,0.197,0.86,0.0896,60
27,1,2011,1,8,0,5,1,2,0.16,0.197,0.86,0.0896,157
27,1,2011,1,9,0,5,1,3,0.18,0.2121,0.86,0.0896,101
27,1,2011,1,10,0,5,1,3,0.18,0.2121,0.86,0.1045,49
27,1,2011,1,11,0,5,1,3,0.18,0.2121,0.93,0.1045,30
27,1,2011,1,12,0,5,1,3,0.18,0.2121,0.93,0.1045,29
27,1,2011,1,13,0,5,1,3,0.18,0.2121,0.93,0.1045,31
27,1,2011,1,14,0,5,1,3,0.22,0.2727,0.8,0.0,38
27,1,2011,1,15,0,5,1,2,0.2,0.2576,0.86,0.0,41
27,1,2011,1,16,0,5,1,1,0.22,0.2727,0.8,0.0,80
27,1,2011,1,17,0,5,1,1,0.24,0.2424,0.75,0.1343,149
27,1,2011,1,18,0,5,1,1,0.24,0.2273,0.75,0.194,109
27,1,2011,1,19,0,5,1,2,0.24,0.2424,0.75,0.1343,89
27,1,2011,1,20,0,5,1,2,0.24,0.2273,0.7,0.194,62
27,1,2011,1,21,0,5,1,2,0.22,0.2273,0.75,0.1343,58
27,1,2011,1,22,0,5,1,1,0.24,0.2121,0.65,0.3582,26
27,1,2011,1,23,0,5,1,1,0.24,0.2273,0.6,0.2239,23
28,1,2011,1,0,0,6,0,1,0.22,0.197,0.64,0.3582,28
28,1,2011,1,1,0,6,0,1,0.22,0.2273,0.64,0.194,20
28,1,2011,1,2,0,6,0,1,0.22,0.2273,0.64,0.1642,15
28,1,2011,1,3,0,6,0,1,0.2,0.2121,0.64,0.1343,8
28,1,2011,1,4,0,6,0,1,0.16,0.1818,0.69,0.1045,3
28,1,2011,1,6,0,6,0,1,0.16,0.1818,0.64,0.1343,2
28,1,2011,1,7,0,6,0,1,0.16,0.1818,0.59,0.1045,5
28,1,2011,1,8,0,6,0,1,0.18,0.197,0.55,0.1642,34
28,1,2011,1,9,0,6,0,1,0.18,0.2121,0.59,0.0896,34
28,1,2011,1,10,0,6,0,2,0.18,0.2121,0.64,0.1045,55
28,1,2011,1,11,0,6,0,2,0.18,0.197,0.64,0.1343,64
28,1,2011,1,12,0,6,0,2,0.2,0.197,0.59,0.194,78
28,1,2011,1,13,0,6,0,2,0.22,0.2273,0.55,0.1642,65
28,1,2011,1,14,0,6,0,2,0.22,0.2273,0.6,0.1343,99
28,1,2011,1,15,0,6,0,1,0.22,0.2121,0.69,0.2537,120
28,1,2011,1,16,0,6,0,1,0.24,0.2424,0.6,0.1642,107
28,1,2011,1,17,0,6,0,1,0.24,0.2879,0.6,0.0,91
28,1,2011,1,18,0,6,0,1,0.22,0.2273,0.69,0.1343,68
28,1,2011,1,19,0,6,0,2,0.22,0.2121,0.69,0.2537,58
28,1,2011,1,20,0,6,0,1,0.18,0.2121,0.74,0.0896,43
28,1,2011,1,21,0,6,0,1,0.18,0.2121,0.74,0.0896,36
28,1,2011,1,22,0,6,0,1,0.16,0.197,0.8,0.0896,32
28,1,2011,1,23,0,6,0,1,0.16,0.197,0.8,0.0896,33
29,1,2011,1,0,0,0,0,1,0.16,0.1818,0.8,0.1045,33
29,1,2011,1,1,0,0,0,1,0.14,0.2121,0.8,0.0,29
29,1,2011,1,2,0,0,0,1,0.16,0.2273,0.8,0.0,11
29,1,2011,1,3,0,0,0,1,0.14,0.2121,0.93,0.0,8
29,1,2011,1,4,0,0,0,1,0.14,0.2121,0.93,0.0,1
29,1,2011,1,5,0,0,0,1,0.14,0.2121,0.86,0.0,3
29,1,2011,1,7,0,0,0,1,0.14,0.2121,0.86,0.0,3
29,1,2011,1,8,0,0,0,2,0.14,0.2121,0.86,0.0,12
29,1,2011,1,9,0,0,0,2,0.16,0.2273,0.8,0.0,38
29,1,2011,1,10,0,0,0,2,0.18,0.2424,0.8,0.0,64
29,1,2011,1,11,0,0,0,1,0.22,0.2727,0.75,0.0,59
29,1,2011,1,12,0,0,0,1,0.3,0.3182,0.52,0.1045,97
29,1,2011,1,13,0,0,0,1,0.28,0.2879,0.61,0.1045,84
29,1,2011,1,14,0,0,0,1,0.28,0.303,0.61,0.0896,122
29,1,2011,1,15,0,0,0,1,0.3,0.3333,0.56,0.0,109
29,1,2011,1,16,0,0,0,1,0.3,0.3333,0.56,0.0,123
29,1,2011,1,17,0,0,0,1,0.3,0.2879,0.56,0.194,77
29,1,2011,1,18,0,0,0,1,0.26,0.2576,0.65,0.1642,65
29,1,2011,1,19,0,0,0,1,0.26,0.2576,0.65,0.194,55
29,1,2011,1,20,0,0,0,2,0.26,0.2727,0.65,0.1045,33
29,1,2011,1,21,0,0,0,2,0.24,0.2424,0.7,0.1642,28
29,1,2011,1,22,0,0,0,2,0.24,0.2273,0.7,0.194,21
29,1,2011,1,23,0,0,0,2,0.24,0.2121,0.65,0.2836,21
30,1,2011,1,0,0,1,1,2,0.24,0.2273,0.65,0.2239,7
30,1,2011,1,1,0,1,1,1,0.22,0.2121,0.64,0.2537,7
30,1,2011,1,2,0,1,1,1,0.22,0.2273,0.64,0.194,1
30,1,2011,1,3,0,1,1,1,0.22,0.2273,0.64,0.194,2
30,1,2011,1,4,0,1,1,1,0.2,0.197,0.59,0.2239,2
30,1,2011,1,5,0,1,1,1,0.18,0.1667,0.64,0.2836,8
30,1,2011,1,6,0,1,1,1,0.16,0.1364,0.69,0.3284,37
30,1,2011,1,7,0,1,1,2,0.16,0.1364,0.64,0.2836,72
30,1,2011,1,8,0,1,1,2,0.16,0.1364,0.59,0.2836,185
30,1,2011,1,9,0,1,1,2,0.16,0.1364,0.59,0.2985,112
30,1,2011,1,10,0,1,1,2,0.16,0.1515,0.59,0.194,69
30,1,2011,1,11,0,1,1,2,0.16,0.1515,0.59,0.194,48
30,1,2011,1,12,0,1,1,2,0.18,0.2121,0.55,0.1045,68
30,1,2011,1,13,0,1,1,2,0.16,0.2273,0.59,0.0,54
30,1,2011,1,14,0,1,1,2,0.18,0.197,0.55,0.1343,86
30,1,2011,1,15,0,1,1,2,0.16,0.1818,0.59,0.1343,44
30,1,2011,1,16,0,1,1,2,0.16,0.1818,0.56,0.194,86
30,1,2011,1,17,0,1,1,2,0.16,0.1515,0.59,0.194,161
30,1,2011,1,18,0,1,1,2,0.16,0.1515,0.55,0.2239,156
30,1,2011,1,19,0,1,1,1,0.3,0.3182,0.61,0.1045,111
30,1,2011,1,20,0,1,1,3,0.16,0.1667,0.59,0.1642,78
30,1,2011,1,21,0,1,1,3,0.16,0.197,0.59,0.0896,56
30,1,2011,1,22,0,1,1,2,0.16,0.1818,0.59,0.1045,34
30,1,2011,1,23,0,1,1,2,0.16,0.197,0.64,0.0896,17
31,1,2011,2,0,0,2,1,2,0.16,0.1818,0.64,0.1045,8
31,1,2011,2,1,0,2,1,2,0.16,0.1818,0.69,0.1045,3
31,1,2011,2,2,0,2,1,2,0.16,0.2273,0.69,0.0,2
31,1,2011,2,3,0,2,1,2,0.16,0.2273,0.69,0.0,2
31,1,2011,2,5,0,2,1,3,0.14,0.2121,0.93,0.0,3
31,1,2011,2,6,0,2,1,3,0.14,0.2121,0.93,0.0,22
31,1,2011,2,7,0,2,1,3,0.16,0.2273,0.93,0.0,52
31,1,2011,2,8,0,2,1,3,0.16,0.2273,0.93,0.0,135
31,1,2011,2,9,0,2,1,2,0.16,0.2273,0.93,0.0,116
31,1,2011,2,10,0,2,1,2,0.16,0.2273,0.93,0.0,47
31,1,2011,2,11,0,2,1,2,0.18,0.2424,0.86,0.0,51
31,1,2011,2,12,0,2,1,2,0.2,0.2576,0.86,0.0,55
31,1,2011,2,13,0,2,1,2,0.2,0.2576,0.86,0.0,52
31,1,2011,2,14,0,2,1,2,0.22,0.2576,0.8,0.0896,54
31,1,2011,2,15,0,2,1,2,0.24,0.2879,0.75,0.0,52
31,1,2011,2,16,0,2,1,2,0.24,0.2424,0.75,0.1343,64
31,1,2011,2,17,0,2,1,2,0.24,0.2879,0.75,0.0,176
31,1,2011,2,18,0,2,1,2,0.24,0.2576,0.81,0.1045,168
31,1,2011,2,19,0,2,1,2,0.24,0.2424,0.81,0.1343,108
31,1,2011,2,20,0,2,1,2,0.22,0.2273,0.87,0.1343,74
31,1,2011,2,21,0,2,1,2,0.22,0.2273,0.87,0.1343,64
31,1,2011,2,22,0,2,1,2,0.22,0.2576,0.87,0.0896,36
31,1,2011,2,23,0,2,1,3,0.2,0.197,0.93,0.194,16
32,1,2011,2,0,0,3,1,3,0.22,0.2424,0.93,0.1045,2
32,1,2011,2,1,0,3,1,3,0.22,0.2273,0.93,0.194,3
32,1,2011,2,2,0,3,1,3,0.22,0.2273,0.93,0.1343,4
32,1,2011,2,3,0,3,1,3,0.22,0.2273,0.93,0.1343,1
32,1,2011,2,4,0,3,1,3,0.22,0.2121,0.93,0.2836,1
32,1,2011,2,5,0,3,1,3,0.22,0.2424,0.93,0.1045,3
32,1,2011,2,6,0,3,1,3,0.22,0.2424,0.93,0.1045,18
32,1,2011,2,7,0,3,1,3,0.22,0.2121,0.93,0.2239,49
